"","Student_id","Responce_Type","Region","Age","Gender","Race","Martial_status","Vape","Cigarette","Alcohol"
"128",22186,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"129",11884,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)",NA
"130",30062,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"131",10223,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"132",42469,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"133",52553,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"134",11003,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"135",22310,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"136",30392,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"137",61978,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"138",51178,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"139",22493,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"140",21012,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)",NA,NA
"141",22110,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"142",22361,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"143",52472,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"144",61523,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"145",10841,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)",NA
"146",32079,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"147",21296,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"148",21127,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"149",40462,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"150",11424,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"151",11705,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"152",12147,"(0) PAPER:(0)","(1) NORTHEAST:(1)",NA,NA,NA,NA,NA,NA,NA
"153",21038,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"154",31752,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"155",21388,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"156",31798,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"157",12450,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"158",52019,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"159",40346,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(2) ENGAGED:(2)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"160",31736,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"161",62603,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"162",20704,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"163",50374,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"164",51041,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"165",32607,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"166",61308,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"167",61220,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"168",20985,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"169",61497,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"170",20501,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"171",31337,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"172",52434,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)",NA
"173",61832,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"174",60459,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"175",42329,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"176",32326,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(1) YES: (1)",NA
"177",41514,"(1) TABLET:(1)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,NA,NA
"178",40576,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"179",30901,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"180",12384,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"181",50517,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)",NA,"(0) NO: (0)",NA
"182",41882,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"183",40045,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"184",21253,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"185",62591,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"186",40506,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(1) MARRIED:(1)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"187",61480,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"188",21351,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"189",10857,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"190",40382,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"191",12175,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"192",31492,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"193",10674,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"194",61494,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"195",61023,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"196",60049,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(1) NO:(1)"
"197",20865,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"198",62528,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"199",50664,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(3) SEP/DIV:(3)",NA,"(0) NO: (0)","(1) NO:(1)"
"200",52435,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"201",30736,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"202",11338,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)",NA
"203",31724,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"204",60845,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)","(1) NO:(1)"
"205",20368,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)",NA,"(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"206",31066,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"207",21932,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"208",61801,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"209",51187,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"210",31198,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"211",50063,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"212",11344,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"213",10416,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"214",20608,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"215",32481,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"216",51499,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"217",40898,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"218",50679,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"219",10817,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"220",12047,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"221",22039,"(0) PAPER:(0)","(1) NORTHEAST:(1)",NA,NA,NA,NA,NA,NA,NA
"222",30428,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"223",21950,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"224",41431,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"225",41961,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"226",21657,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"227",52304,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(3) SEP/DIV:(3)",NA,"(1) YES: (1)","(2) YES:(2)"
"228",21357,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"229",52005,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"230",12476,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"231",11639,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"232",11195,"(0) PAPER:(0)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,"(1) YES: (1)",NA
"233",22057,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(1) NO:(1)"
"234",50824,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"235",31621,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"236",50946,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"237",50689,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"238",52537,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"239",11208,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(1) YES: (1)",NA
"240",50949,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"241",10745,"(1) TABLET:(1)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,"(0) NO: (0)",NA
"242",22072,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"243",31051,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"244",60603,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"245",50554,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)",NA,NA,"(4) SINGLE:(4)",NA,NA,NA
"246",52167,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(3) SEP/DIV:(3)",NA,"(1) YES: (1)","(2) YES:(2)"
"247",11055,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,"(1) MALE:(1)",NA,NA,NA,"(0) NO: (0)",NA
"248",30451,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"249",62426,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"250",22255,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"251",42155,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"252",62360,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)","(1) NO:(1)"
"253",22277,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"254",42160,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"255",21006,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
